Fe,Si,C,Al,B,P,Ga,Ge,Cu,Ag,Au,Ti,V,Cr,Zr,Nb,Mo,Hf,W,TA,tA,ln(Ribbon Thickness (μm))
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,853,3600,2.995732274
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,873,3600,2.995732274
69.5,13.5,0,4,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,753,3600,2.995732274
69.5,13.5,0,4,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,773,3600,2.995732274
69.5,13.5,0,4,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,793,3600,2.995732274
69.5,13.5,0,4,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,813,3600,2.995732274
69.5,13.5,0,4,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,823,3600,2.995732274
69.5,13.5,0,4,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,833,3600,2.995732274
69.5,13.5,0,4,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,853,3600,2.995732274
67.5,13.5,0,6,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,753,3600,2.995732274
67.5,13.5,0,6,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,773,3600,2.995732274
67.5,13.5,0,6,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,793,3600,2.995732274
67.5,13.5,0,6,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,813,3600,2.995732274
67.5,13.5,0,6,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,823,3600,2.995732274
67.5,13.5,0,6,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,833,3600,2.995732274
67.5,13.5,0,6,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,853,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,813,3600,2.995732274
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,793,3600,2.995732274
69.5,13.5,0,4,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,793,3600,2.995732274
67.5,13.5,0,6,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,793,3600,2.995732274
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,298,0,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,723,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,763,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,803,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,843,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,883,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,923,3600,3.401197382
87,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,723,3600,3.401197382
87,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,803,3600,3.401197382
87,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,853,3600,3.401197382
87,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,923,3600,3.401197382
73,15.8,0,0,7.2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,298,0,3.17805383
73,15.8,0,0,7.2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,693,1800,3.17805383
73,15.8,0,0,7.2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,723,1800,3.17805383
73,15.8,0,0,7.2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,753,1800,3.17805383
73,15.8,0,0,7.2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,773,1800,3.17805383
73,15.8,0,0,7.2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,79,1800,3.17805383
73,15.8,0,0,7.2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,813,1800,3.17805383
73,15.8,0,0,7.2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,973,1800,3.17805383
73,15.8,0,0,7.2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1023,1800,3.17805383
73,15.8,0,0,7.2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1113,1800,3.17805383
73.6,15.8,0,0,7.2,0,0,0,1,0,0,0,0,0,0,2.4,0,0,0,298,0,3.258096538
73.6,15.8,0,0,7.2,0,0,0,1,0,0,0,0,0,0,2.4,0,0,0,693,1800,3.258096538
73.6,15.8,0,0,7.2,0,0,0,1,0,0,0,0,0,0,2.4,0,0,0,723,1800,3.258096538
73.6,15.8,0,0,7.2,0,0,0,1,0,0,0,0,0,0,2.4,0,0,0,753,1800,3.258096538
73.6,15.8,0,0,7.2,0,0,0,1,0,0,0,0,0,0,2.4,0,0,0,773,1800,3.258096538
73.6,15.8,0,0,7.2,0,0,0,1,0,0,0,0,0,0,2.4,0,0,0,79,1800,3.258096538
73.6,15.8,0,0,7.2,0,0,0,1,0,0,0,0,0,0,2.4,0,0,0,813,1800,3.258096538
73.6,15.8,0,0,7.2,0,0,0,1,0,0,0,0,0,0,2.4,0,0,0,973,1800,3.258096538
73.6,15.8,0,0,7.2,0,0,0,1,0,0,0,0,0,0,2.4,0,0,0,1023,1800,3.258096538
73.5,13.5,0,0,9,0,0,0,0,1,0,0,0,0,0,3,0,0,0,773,3600,3.401197382
73.5,13.5,0,0,9,0,0,0,0,1,0,0,0,0,0,3,0,0,0,823,3600,3.401197382
86,0,0,0,6,0,0,0,1,0,0,0,0,0,3.5,3.5,0,0,0,873,300,3.218875825
85,0,0,0,7,0,0,0,1,0,0,0,0,0,2.4,4.6,0,0,0,298,0,3.218875825
84,0,0,0,8,0,0,0,1,0,0,0,0,0,1.2,5.8,0,0,0,298,0,3.218875825
83,0,0,0,9,0,0,0,1,0,0,0,0,0,0,7,0,0,0,298,0,3.218875825
86,0,0,0,7,0,0,0,0,0,0,0,0,0,2.3,4.7,0,0,0,298,0,3.218875825
85,0,0,0,8,0,0,0,0,0,0,0,0,0,1.2,5.8,0,0,0,923,300,3.218875825
84,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,298,0,3.218875825
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,1,0,0,298,0,3.218875825
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,1,0,0,698,3600,3.218875825
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,1,0,0,748,3600,3.218875825
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,1,0,0,773,3600,3.218875825
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,1,0,0,798,3600,3.218875825
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,1,0,0,823,3600,3.218875825
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,1,0,0,848,3600,3.218875825
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,1,0,0,873,3600,3.218875825
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,1,0,0,898,3600,3.218875825
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,1,0,0,923,3600,3.218875825
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,1,0,0,948,3600,3.218875825
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,1,0,0,973,3600,3.218875825
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,1,0,0,998,3600,3.218875825
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,3,0,0,298,0,3.218875825
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,3,0,0,698,3600,3.218875825
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,3,0,0,748,3600,3.218875825
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,3,0,0,773,3600,3.218875825
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,3,0,0,798,3600,3.218875825
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,3,0,0,833,3600,3.218875825
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,3,0,0,848,3600,3.218875825
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,3,0,0,873,3600,3.218875825
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,3,0,0,898,3600,3.218875825
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,3,0,0,923,3600,3.218875825
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,3,0,0,948,3600,3.218875825
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,3,0,0,998,3600,3.218875825
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,5,0,0,698,3600,3.218875825
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,5,0,0,748,3600,3.218875825
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,5,0,0,773,3600,3.218875825
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,5,0,0,798,3600,3.218875825
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,5,0,0,823,3600,3.218875825
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,5,0,0,848,3600,3.218875825
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,5,0,0,873,3600,3.218875825
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,5,0,0,898,3600,3.218875825
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,5,0,0,998,3600,3.218875825
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,833,3600,2.995732274
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,833,3600,2.995732274
69.5,13.5,0,4,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,833,3600,2.995732274
67.5,13.5,0,6,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,833,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,773,3600,3.091042453
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,796,3600,3.091042453
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,813,3600,3.091042453
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,848,3600,3.091042453
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,873,3600,3.091042453
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,898,3600,3.091042453
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,923,3600,3.091042453
92.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,3.401197382
90.5,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,3.401197382
88,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,3.401197382
85,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,3.401197382
83.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,3.401197382
82,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,3.401197382
80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,3.401197382
89,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,298,0,3.401197382
86.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,298,0,3.401197382
83.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,298,0,3.401197382
82,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,298,0,3.401197382
80.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,298,0,3.401197382
78.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,298,0,3.401197382
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,298,0,3.218875825
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,728,3600,3.218875825
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,773,3600,3.218875825
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,813,3600,3.218875825
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,833,3600,3.218875825
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,883,3600,3.218875825
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,928,3600,3.218875825
72.5,13.5,0,0,9,0,0,1,1,0,0,0,0,0,0,3,0,0,0,298,0,3.218875825
72.5,13.5,0,0,9,0,0,1,1,0,0,0,0,0,0,3,0,0,0,728,3600,3.218875825
72.5,13.5,0,0,9,0,0,1,1,0,0,0,0,0,0,3,0,0,0,773,3600,3.218875825
72.5,13.5,0,0,9,0,0,1,1,0,0,0,0,0,0,3,0,0,0,813,3600,3.218875825
72.5,13.5,0,0,9,0,0,1,1,0,0,0,0,0,0,3,0,0,0,833,3600,3.218875825
72.5,13.5,0,0,9,0,0,1,1,0,0,0,0,0,0,3,0,0,0,883,3600,3.218875825
72.5,13.5,0,0,9,0,0,1,1,0,0,0,0,0,0,3,0,0,0,928,3600,3.218875825
73.5,13.5,0,0,7,0,0,2,1,0,0,0,0,0,0,3,0,0,0,298,0,3.218875825
73.5,13.5,0,0,7,0,0,2,1,0,0,0,0,0,0,3,0,0,0,728,3600,3.218875825
73.5,13.5,0,0,7,0,0,2,1,0,0,0,0,0,0,3,0,0,0,773,3600,3.218875825
73.5,13.5,0,0,7,0,0,2,1,0,0,0,0,0,0,3,0,0,0,813,3600,3.218875825
73.5,13.5,0,0,7,0,0,2,1,0,0,0,0,0,0,3,0,0,0,833,3600,3.218875825
73.5,13.5,0,0,7,0,0,2,1,0,0,0,0,0,0,3,0,0,0,883,3600,3.218875825
73.5,13.5,0,0,7,0,0,2,1,0,0,0,0,0,0,3,0,0,0,928,3600,3.218875825
71.5,9.5,0,2,9,0,0,4,1,0,0,0,0,0,0,3,0,0,0,723,3600,3.218875825
71.5,9.5,0,2,9,0,0,4,1,0,0,0,0,0,0,3,0,0,0,773,3600,3.218875825
71.5,9.5,0,2,9,0,0,4,1,0,0,0,0,0,0,3,0,0,0,813,3600,3.218875825
71.5,9.5,0,2,9,0,0,4,1,0,0,0,0,0,0,3,0,0,0,873,3600,3.218875825
71.5,9.5,0,2,9,0,0,4,1,0,0,0,0,0,0,3,0,0,0,923,3600,3.218875825
71.5,9.5,0,1,9,0,0,5,1,0,0,0,0,0,0,3,0,0,0,723,3600,3.218875825
71.5,9.5,0,1,9,0,0,5,1,0,0,0,0,0,0,3,0,0,0,773,3600,3.218875825
71.5,9.5,0,1,9,0,0,5,1,0,0,0,0,0,0,3,0,0,0,813,3600,3.218875825
71.5,9.5,0,1,9,0,0,5,1,0,0,0,0,0,0,3,0,0,0,873,3600,3.218875825
71.5,9.5,0,1,9,0,0,5,1,0,0,0,0,0,0,3,0,0,0,923,3600,3.218875825
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,2,1,0,0,0,643,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,2,1,0,0,0,693,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,2,1,0,0,0,743,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,2,1,0,0,0,758,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,2,1,0,0,0,773,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,2,1,0,0,0,793,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,2,1,0,0,0,817,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,658,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,708,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,738,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,758,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,773,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,788,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,808,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,833,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,1,2,0,0,623,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,1,2,0,0,673,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,1,2,0,0,723,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,1,2,0,0,738,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,1,2,0,0,753,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,1,2,0,0,773,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,1,2,0,0,798,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,2,0,0,1,0,0,0,643,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,2,0,0,1,0,0,0,693,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,2,0,0,1,0,0,0,733,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,2,0,0,1,0,0,0,743,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,2,0,0,1,0,0,0,758,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,2,0,0,1,0,0,0,773,3600,2.995732274
73.5,13.5,0,0,9,0,0,0,1,0,0,0,2,0,0,1,0,0,0,793,3600,2.995732274
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,298,0,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,473,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,523,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,573,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,623,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,673,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,723,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,743,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,763,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,783,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,803,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,823,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,843,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,863,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,883,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,903,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,923,3600,3.401197382
80.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,943,3600,3.401197382
78,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,3.218875825
78,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,3600,3.218875825
78,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,3600,3.218875825
78,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,3600,3.218875825
78,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,3600,3.218875825
78,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,3600,3.218875825
78,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,3600,3.218875825
78,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,3600,3.218875825
78,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,3600,3.218875825
78,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,3600,3.218875825
78,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,3600,3.218875825
78,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,3600,3.218875825
78,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,3600,3.218875825
78,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,3600,3.218875825
78,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,3600,3.218875825
78,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,2,0,0,0,0,0,523,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,2,0,0,0,0,0,548,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,2,0,0,0,0,0,573,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,2,0,0,0,0,0,598,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,2,0,0,0,0,0,623,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,323,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,348,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,373,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,398,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,423,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,448,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,473,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,498,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,523,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,548,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,573,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,598,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,623,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,648,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,673,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,698,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,723,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,298,0,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,323,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,348,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,373,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,398,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,423,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,448,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,473,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,498,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,523,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,548,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,573,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,598,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,623,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,648,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,673,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,698,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,723,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,748,3600,3.218875825
76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,773,3600,3.218875825
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,298,0,3.63758616
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,723,3600,3.63758616
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,823,3600,3.63758616
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,923,3600,3.63758616
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1123,3600,3.63758616
